# Expression Atlas
# Query: Genes matching: 'default query', specifically up/down differentially expressed in 1 comparisons  given the adjusted p-value cutoff 1 and log2-fold change cutoff 0 in experiment E-GEOD-153970
# Timestamp: Thu, 16-Mar-2023 02:36:02
Gene ID	Gene Name	'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange	'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue
ENSG00000186976	EFCAB6	0.2	0.804486333410471
ENSG00000186994	KANK3	0.3	0.501033678523199
ENSG00000187017	ESPN	-0.6	0.0285197342753177
ENSG00000187049	TMEM216	0.1	0.772756991946516
ENSG00000187051	RPS19BP1	-0.1	0.797724662825693
ENSG00000187079	TEAD1	0.2	0.386984267723882
ENSG00000187091	PLCD1	0.5	0.00166951905657372
ENSG00000187094	CCK	0.8	0.00420530863537099
ENSG00000187098	MITF	-0.3	0.180903955545401
ENSG00000187109	NAP1L1	0.1	0.602235592697254
ENSG00000187118	CMC1	0.1	0.72055802598153
ENSG00000187123	LYPD6	0.1	0.92272765516839
ENSG00000187134	AKR1C1	-2.1	1.49754810434352E-55
ENSG00000187164	SHTN1	0.2	0.393375516950229
ENSG00000187187	ZNF546	-0.4	0.436059837099166
ENSG00000187189	TSPYL4	0.3	0.192443811271927
ENSG00000187193	MT1X	-0.8	4.12316202879184E-10
ENSG00000187210	GCNT1	-0.2	0.335513028473597
ENSG00000187231	SESTD1	-0.4	0.00389845989741125
ENSG00000187239	FNBP1	0.5	0.00718234769585969
ENSG00000187240	DYNC2H1	-0.4	0.327824819745402
ENSG00000187244	BCAM	-0.4	0.0481994612063316
ENSG00000187257	RSBN1L	-0.4	0.167766286918325
ENSG00000187260	WDR86	-0.2	0.538350717965306
ENSG00000187266	EPOR	-0.5	0.0734903246644536
ENSG00000187372	PCDHB13	0.4	0.29031227020166
ENSG00000187391	MAGI2	-0.5	0.207231917974408
ENSG00000187479	C11orf96	0.2	0.675477643481799
ENSG00000187498	COL4A1	0.5	0.020618478221493
ENSG00000187510	PLEKHG7	0.7	0.00274327841372615
ENSG00000187514	PTMA	-0.2	0.227816114832466
ENSG00000187522	HSPA14	0.1	0.802553478005283
ENSG00000187534	PRR13P5	0.2	0.688300332642183
ENSG00000187535	IFT140	-0.2	0.497503620231902
ENSG00000187546	AGMO	0.6	0.0956084680945873
ENSG00000187554	TLR5	-0.6	0.00243395286044894
ENSG00000187566	NHLRC1	0.4	0.243830853199439
ENSG00000187583	PLEKHN1	0.7	1.38577614870441E-5
ENSG00000187595	ZNF385C	0.6	0.108274522356343
ENSG00000187601	MAGEH1	0.1	0.819873202257789
ENSG00000187605	TET3	0.2	0.622601806306928
ENSG00000187607	ZNF286A	0.3	0.311870908234086
ENSG00000187608	ISG15	0.1	0.927327533567463
ENSG00000187609	EXD3	-0.3	0.204995599154562
ENSG00000187624	C17orf97	0.2	0.592507631316083
ENSG00000187626	ZKSCAN4	-0.1	0.910811833327834
ENSG00000187642	PERM1	0.6	0.109937581460529
ENSG00000187650	VMAC	0.1	0.897557965085104
ENSG00000187653	TMSB4XP8	-0.2	0.812670590753066
ENSG00000187676	B3GLCT	-0.5	0.00223421595505603
ENSG00000187678	SPRY4	0.5	0.0499532904378295
ENSG00000187689	AMTN	0.5	0.127683848379351
ENSG00000187720	THSD4	-0.2	0.370345330056917
ENSG00000187735	TCEA1	0.1	0.571155556054563
ENSG00000187742	SECISBP2	0.2	0.554760331284933
ENSG00000187764	SEMA4D	-0.5	0.0455008270985467
ENSG00000187778	MCRS1	0.1	0.687127648853549
ENSG00000187790	FANCM	0.3	0.520912144632777
ENSG00000187796	CARD9	0.1	0.924301427784104
ENSG00000187800	PEAR1	0.2	0.75485974096634
ENSG00000187801	ZFP69B	0.3	0.435146886439696
ENSG00000187815	ZFP69	-0.2	0.542822038820921
ENSG00000187824	TMEM220	-0.3	0.579078658024286
ENSG00000187837	H1-2	-0.5	0.00627192650982375
ENSG00000187840	EIF4EBP1	0.1	0.63860757143515
ENSG00000187866	PABIR1	0.2	0.409252844303008
ENSG00000187889	FYB2	-0.7	0.0293226142862281
ENSG00000187908	DMBT1	0.9	0.00430853111448028
ENSG00000187953	PMS2CL	-0.2	0.748460104196729
ENSG00000187954	CYHR1	-0.2	0.295195166526906
ENSG00000187957	DNER	0.6	0.0304417686512405
ENSG00000187987	ZSCAN23	-0.2	0.795478086522031
ENSG00000187994	RINL	-0.4	0.271868973711316
ENSG00000187997	C17orf99	-0.1	0.916031117969502
ENSG00000188001	TPRG1	0.3	0.4987584261248
ENSG00000188002	ENSG00000188002	-0.3	0.415195063975619
ENSG00000188015	S100A3	0.1	0.881803644156561
ENSG00000188021	UBQLN2	-0.1	0.818346286367509
ENSG00000188026	RILPL1	-0.4	0.0499532904378295
ENSG00000188033	ZNF490	-0.2	0.605440107002523
ENSG00000188037	CLCN1	-0.5	0.192537511182208
ENSG00000188039	NWD1	-0.4	0.375580596001813
ENSG00000188042	ARL4C	-0.6	1.86141343871583E-6
ENSG00000188051	TMEM221	-0.7	0.0542688218887791
ENSG00000188060	RAB42	0.8	0.006109778665952
ENSG00000188064	WNT7B	-0.2	0.32549482620575
ENSG00000188070	C11orf95	0.2	0.743740818129263
ENSG00000188089	PLA2G4E	0.8	0.0214732575501661
ENSG00000188092	GPR89B	0.1	0.867007549790239
ENSG00000188112	C6orf132	0.3	0.343731225538115
ENSG00000188130	MAPK12	0.2	0.488193384493491
ENSG00000188153	COL4A5	0.1	0.622427705876347
ENSG00000188157	AGRN	0.2	0.123694019918797
ENSG00000188158	NHS	-0.1	0.886302712900758
ENSG00000188167	TMPPE	0.2	0.768384506148581
ENSG00000188171	ZNF626	0.1	0.856414919442427
ENSG00000188177	ZC3H6	-0.2	0.631713789556936
ENSG00000188185	LINC00265	-0.3	0.573878325579693
ENSG00000188186	LAMTOR4	-0.3	0.0574224172538003
ENSG00000188191	PRKAR1B	0.1	0.5339209381447
ENSG00000188211	NCR3LG1	-0.1	0.864335221578595
ENSG00000188215	DCUN1D3	0.4	0.0880860619838392
ENSG00000188227	ZNF793	0.4	0.313477742424837
ENSG00000188229	TUBB4B	0.4	0.010879404121012
ENSG00000188243	COMMD6	0.1	0.728662930304408
ENSG00000188266	HYKK	-0.2	0.643923796744546
ENSG00000188277	C15orf62	0.1	0.853568152917424
ENSG00000188283	ZNF383	-0.3	0.309604171741184
ENSG00000188290	HES4	0.2	0.346502620943269
ENSG00000188293	IGFL1	0.5	0.202329068000127
ENSG00000188312	CENPP	-0.4	0.440851741860914
ENSG00000188313	PLSCR1	0.2	0.372646092202384
ENSG00000188315	C3orf62	0.1	0.853745913457834
ENSG00000188322	SBK1	0.3	0.433743854977917
ENSG00000188342	GTF2F2	0.4	0.0289631131866909
ENSG00000188343	CIBAR1	-0.1	0.848347520748535
ENSG00000188352	FOCAD	0.3	0.0506505290330426
ENSG00000188368	PRR19	-0.2	0.668386873849752
ENSG00000188372	ZP3	-0.1	0.915404459804375
ENSG00000188419	CHM	0.2	0.457849917892004
ENSG00000188428	BLOC1S5	-0.1	0.872563557720877
ENSG00000188452	CERKL	-0.4	0.206849078708087
ENSG00000188460	ACTBP11	0.2	0.777401477481945
ENSG00000188483	IER5L	-0.7	1.68867729466149E-4
ENSG00000188486	H2AX	0.1	0.849754759630031
ENSG00000188487	INSC	0.4	0.434863518390063
ENSG00000188488	SERPINA5	-0.7	0.0437621610750311
ENSG00000188505	NCCRP1	0.6	2.64950026860527E-6
ENSG00000188522	FAM83G	0.1	0.699956558207473
ENSG00000188529	SRSF10	0.2	0.325967154290084
ENSG00000188542	DUSP28	-0.5	0.162094697114128
ENSG00000188549	CCDC9B	0.5	0.00413415954679879
ENSG00000188554	NBR1	-0.1	0.418887167665095
ENSG00000188559	RALGAPA2	-0.3	0.0726963534467507
ENSG00000188566	NDOR1	-0.1	0.90832972450673
ENSG00000188596	CFAP54	0.1	0.935818396912656
ENSG00000188603	CLN3	-0.2	0.72366534056118
ENSG00000188611	ASAH2	0.4	0.307153024208733
ENSG00000188612	SUMO2	0.1	0.545632694292182
ENSG00000188613	NANOS1	-0.6	0.00460058541992806
ENSG00000188636	RTL6	0.1	0.633589587051838
ENSG00000188641	DPYD	-0.8	2.15770847058153E-7
ENSG00000188643	S100A16	0.5	3.69074415968967E-7
ENSG00000188647	PTAR1	-0.1	0.792981022699915
ENSG00000188659	SAXO2	-0.3	0.610859252631154
ENSG00000188672	RHCE	-0.2	0.772635379445353
ENSG00000188681	TEKT4P2	0.3	0.472107116440426
ENSG00000188690	UROS	0.1	0.563891241696485
ENSG00000188707	ZBED6CL	-2.5	1.422140307707E-63
ENSG00000188725	SMIM15	0.3	0.20636010836904
ENSG00000188732	FAM221A	0.2	0.696298515666726
ENSG00000188735	TMEM120B	0.1	0.780177105946594
ENSG00000188739	RBM34	0.2	0.794730901015891
ENSG00000188747	NOXA1	0.1	0.882178609246412
ENSG00000188760	TMEM198	0.2	0.758044312285082
ENSG00000188761	BCL2L15	-0.2	0.787335425459977
ENSG00000188763	FZD9	0.2	0.785451788161724
ENSG00000188766	SPRED3	0.3	0.476864324368416
ENSG00000188785	ZNF548	0.3	0.264542874623522
ENSG00000188807	TMEM201	-0.1	0.696013891671933
ENSG00000188811	NHLRC3	-0.1	0.837982324493518
ENSG00000188818	ZDHHC11	0.2	0.72154020454696
ENSG00000188825	LINC00910	-0.4	0.411938810155359
ENSG00000188827	SLX4	0.1	0.847773339551785
ENSG00000188868	ZNF563	0.1	0.866677045543146
ENSG00000188878	FBF1	-0.2	0.713672389161792
ENSG00000188917	TRMT2B	0.1	0.883830501745315
ENSG00000188938	FAM120AOS	0.1	0.578879233979363
ENSG00000188976	NOC2L	0.1	0.681890899421263
ENSG00000188994	ZNF292	-0.2	0.411129686941314
ENSG00000188997	KCTD21	0.1	0.704117931808216
ENSG00000189001	SBSN	0.8	0.020933102243613
ENSG00000189007	ADAT2	0.1	0.795594130006143
ENSG00000189042	ZNF567	-0.1	0.922570771765716
ENSG00000189043	NDUFA4	0.1	0.711393055209913
ENSG00000189045	ANKDD1B	0.1	0.845982249408513
ENSG00000189046	ALKBH2	-0.4	0.0951890956114328
ENSG00000189050	RNFT1	0.2	0.568521863513269
ENSG00000189058	APOD	-0.6	1.55614571724493E-7
ENSG00000189060	H1-0	-0.6	1.43170124245315E-6
ENSG00000189067	LITAF	-0.2	0.172801626354904
ENSG00000189077	TMEM120A	-0.1	0.528985839790318
ENSG00000189079	ARID2	0.3	0.109830836550334
ENSG00000189091	SF3B3	-0.1	0.668090592062408
ENSG00000189114	BLOC1S3	-0.3	0.149659186700345
ENSG00000189120	SP6	0.6	0.0021626193986853
ENSG00000189134	NKAPL	0.2	0.790443182949034
ENSG00000189143	CLDN4	1.0	3.70115536983752E-13
ENSG00000189144	ZNF573	-0.1	0.786061943042429
ENSG00000189157	FAM47E	0.1	0.916657487993662
ENSG00000189159	JPT1	0.5	5.73441213691013E-5
ENSG00000189164	ZNF527	-0.1	0.902791415812292
ENSG00000189171	S100A13	0.1	0.886988886783357
ENSG00000189180	ZNF33A	-0.2	0.570733894853207
ENSG00000189190	ZNF600	-0.3	0.206147890500588
ENSG00000189195	BTBD8	-0.1	0.774023536186045
ENSG00000189221	MAOA	-0.3	0.0807807669116043
ENSG00000189223	PAX8-AS1	-0.2	0.306273006093179
ENSG00000189227	C15orf61	-0.4	0.210642809099826
ENSG00000189241	TSPYL1	0.1	0.576999373805119
ENSG00000189266	PNRC2	0.2	0.260070447495746
ENSG00000189280	GJB5	0.1	0.657879102694257
ENSG00000189283	FHIT	-0.2	0.475981717873937
ENSG00000189298	ZKSCAN3	0.1	0.884769092425255
ENSG00000189306	RRP7A	0.1	0.58533540722196
ENSG00000189308	LIN54	-0.2	0.654304778800279
ENSG00000189319	FAM53B	-0.3	0.211975080168666
ENSG00000189325	BNIP5	1.2	3.4345465595086E-5
ENSG00000189334	S100A14	0.3	0.0121194042173347
ENSG00000189337	KAZN	-0.4	0.0277741863692021
ENSG00000189343	RPS2P46	0.1	0.872778339697546
ENSG00000189362	NEMP2	-0.1	0.848347520748535
ENSG00000189366	ALG1L	0.1	0.912016093193779
ENSG00000189369	GSPT2	0.2	0.616848098176011
ENSG00000189377	CXCL17	-1.1	1.71791605230132E-16
ENSG00000189410	SH2D5	-0.1	0.835711156415538
ENSG00000196072	BLOC1S2	0.3	0.196080707604793
ENSG00000196083	IL1RAP	-0.1	0.775439067883108
ENSG00000196104	SPOCK3	-0.8	0.00219692112816301
ENSG00000196116	TDRD7	-0.1	0.867104275604035
ENSG00000196126	HLA-DRB1	-0.4	0.321197611281762
ENSG00000196136	SERPINA3	-0.6	0.0170021914770082
ENSG00000196139	AKR1C3	-1.2	3.42638001046142E-22
ENSG00000196141	SPATS2L	-0.2	0.180081915384648
ENSG00000196150	ZNF250	-0.1	0.728198230333985
ENSG00000196151	WDSUB1	0.1	0.82672825908981
ENSG00000196154	S100A4	-0.9	8.9559068118497E-7
ENSG00000196155	PLEKHG4	-0.2	0.648584607065613
ENSG00000196159	FAT4	-0.4	0.370844940022588
ENSG00000196167	COLCA1	-0.8	0.0128965157231848
ENSG00000196172	ZNF681	0.1	0.896125660569102
ENSG00000196177	ACADSB	-0.5	0.0250946546546554
ENSG00000196182	STK40	0.3	0.130611372819568
ENSG00000196188	CTSE	0.4	0.376650111603741
ENSG00000196189	SEMA4A	-0.1	0.896858310639237
ENSG00000196196	HRCT1	-0.6	0.0819935059462201
ENSG00000196204	RNF216P1	0.4	0.0884779053565807
ENSG00000196205	EEF1A1P5	0.3	0.60466664296436
ENSG00000196209	SIRPB2	-0.1	0.906637110516354
ENSG00000196214	ZNF766	-0.2	0.381182397602043
ENSG00000196218	RYR1	-0.9	2.96250218198276E-7
ENSG00000196220	SRGAP3	-1.1	8.0779257727889E-14
ENSG00000196227	FAM217B	-0.1	0.799908636308568
ENSG00000196230	TUBB	0.6	1.03492986729099E-5
ENSG00000196233	LCOR	0.1	0.444688615206117
ENSG00000196236	XPNPEP3	-0.1	0.827180326695573
ENSG00000196247	ZNF107	-0.3	0.347354719965784
ENSG00000196262	PPIA	0.1	0.370274732881151
ENSG00000196263	ZNF471	0.4	0.338846036472087
ENSG00000196267	ZNF836	0.3	0.502520573224042
ENSG00000196268	ZNF493	-0.2	0.703494039664927
ENSG00000196275	GTF2IRD2	-0.2	0.773305397128813
ENSG00000196284	SUPT3H	0.2	0.726397083144225
ENSG00000196290	NIF3L1	-0.1	0.57089047286828
ENSG00000196295	GARS1-DT	0.1	0.870980389865393
ENSG00000196305	IARS1	0.4	1.19518378845103E-4
ENSG00000196312	MFSD14C	0.1	0.826390142228162
ENSG00000196313	POM121	-0.2	0.624241896581454
ENSG00000196323	ZBTB44	-0.5	0.118471070930082
ENSG00000196335	STK31	0.2	0.742582785948614
ENSG00000196337	CGB7	-0.3	0.587417170926968
ENSG00000196344	ADH7	-0.7	0.0465363639684623
ENSG00000196352	CD55	-0.1	0.696696714055647
ENSG00000196353	CPNE4	0.5	0.0395046583233064
ENSG00000196357	ZNF565	0.2	0.629547472146607
ENSG00000196363	WDR5	-0.1	0.716446965714242
ENSG00000196365	LONP1	0.1	0.790710330892734
ENSG00000196367	TRRAP	-0.3	0.370159644124412
ENSG00000196369	SRGAP2B	-0.1	0.874036690999392
ENSG00000196371	FUT4	0.5	0.0703523180004576
ENSG00000196372	ASB13	-0.7	4.67637629594041E-5
ENSG00000196378	ZNF34	-0.3	0.446669652406115
ENSG00000196387	ZNF140	0.1	0.858651676522946
ENSG00000196405	EVL	0.1	0.918915778237249
ENSG00000196411	EPHB4	0.1	0.786719636507797
ENSG00000196417	ZNF765	0.2	0.513959536842492
ENSG00000196418	ZNF124	0.1	0.832332669928179
ENSG00000196422	PPP1R26	-0.2	0.376996835468927
ENSG00000196428	TSC22D2	0.1	0.77386764009006
ENSG00000196440	ARMCX4	-0.1	0.879394670293762
ENSG00000196449	YRDC	0.2	0.370303666895466
ENSG00000196453	ZNF777	-0.1	0.677171792953209
ENSG00000196455	PIK3R4	-0.1	0.482305688519975
ENSG00000196456	ZNF775	-0.3	0.395906066017547
ENSG00000196459	TRAPPC2	0.3	0.293454995512773
ENSG00000196465	MYL6B	0.1	0.904172419024199
ENSG00000196470	SIAH1	0.2	0.518820435282117
ENSG00000196476	C20orf96	0.2	0.762053867088562
ENSG00000196498	NCOR2	-0.2	0.388433524702449
ENSG00000196502	SULT1A1	-0.5	0.0722356456588167
ENSG00000196504	PRPF40A	0.2	0.486529944656262
ENSG00000196505	GDAP2	0.1	0.853562611007579
ENSG00000196507	TCEAL3	-0.2	0.647184156449788
ENSG00000196511	TPK1	0.1	0.831568355813674
ENSG00000196517	SLC6A9	0.6	6.76815780149962E-4
ENSG00000196526	AFAP1	0.1	0.571407254681225
ENSG00000196531	NACA	0.1	0.727889436786598
ENSG00000196535	MYO18A	-0.5	0.0218020597276619
ENSG00000196542	SPTSSB	1.0	1.8750652206328E-5
ENSG00000196544	BORCS6	-0.1	0.836585682648865
ENSG00000196547	MAN2A2	-0.6	6.87690367295273E-5
ENSG00000196549	MME	-0.7	0.00421401150593216
ENSG00000196562	SULF2	-0.3	0.0106635338295154
ENSG00000196569	LAMA2	0.3	0.498609984681761
ENSG00000196576	PLXNB2	-0.1	0.748695678668486
ENSG00000196581	AJAP1	-0.1	0.870301229231464
ENSG00000196584	XRCC2	-0.2	0.636695073173869
ENSG00000196586	MYO6	0.2	0.20704472887896
ENSG00000196588	MRTFA	0.1	0.776999973207762
ENSG00000196591	HDAC2	0.2	0.241107442195602
ENSG00000196597	ZNF782	0.1	0.916778592561372
ENSG00000196605	ZNF846	-0.5	0.0137281620671914
ENSG00000196611	MMP1	-0.6	6.57284053266639E-5
ENSG00000196628	TCF4	-0.6	0.00214946208606412
ENSG00000196632	WNK3	-0.2	0.794824226251777
ENSG00000196636	SDHAF3	-0.2	0.652479279943105
ENSG00000196646	ZNF136	0.1	0.874109923420187
ENSG00000196652	ZKSCAN5	-0.1	0.690626415502551
ENSG00000196653	ZNF502	0.4	0.363310062322141
ENSG00000196655	TRAPPC4	-0.1	0.641961659263765
ENSG00000196659	TTC30B	-0.1	0.842596872749668
ENSG00000196660	SLC30A10	0.1	0.872995862807029
ENSG00000196663	TECPR2	0.1	0.821834826788252
ENSG00000196670	ZFP62	0.1	0.740220641091254
ENSG00000196678	ERI2	0.1	0.777114955748531
ENSG00000196683	TOMM7	0.2	0.194487368457837
ENSG00000196684	HSH2D	0.3	0.171271557912724
ENSG00000196689	TRPV1	0.3	0.486207911006768
ENSG00000196693	ZNF33B	0.4	0.211857253582716
ENSG00000196696	PDXDC2P-NPIPB14P	-0.4	0.335513028473597
ENSG00000196700	ZNF512B	0.2	0.6089140903202
ENSG00000196704	AMZ2	-0.1	0.500475874643373
ENSG00000196705	ZNF431	-0.2	0.580803589990699
ENSG00000196711	ALKAL1	-0.1	0.933481065485386
ENSG00000196712	NF1	-0.1	0.821210696980893
ENSG00000196715	VKORC1L1	0.4	0.0357510239622296
ENSG00000196724	ZNF418	-0.3	0.461283210582971
ENSG00000196730	DAPK1	-0.1	0.684222326106142
ENSG00000196735	HLA-DQA1	-0.1	0.930993003297387
ENSG00000196739	COL27A1	0.2	0.620392443739213
ENSG00000196741	LINC01560	-0.4	0.34618134602998
ENSG00000196743	GM2A	-0.5	4.24513375084499E-4
ENSG00000196754	S100A2	0.2	0.293454995512773
ENSG00000196756	SNHG17	0.1	0.755754778344684
ENSG00000196757	ZNF700	-0.1	0.807028364439699
ENSG00000196776	CD47	0.2	0.420167030608122
ENSG00000196781	TLE1	-0.1	0.477287967092173
ENSG00000196782	MAML3	-0.3	0.505614926669988
ENSG00000196787	H2AC11	-0.1	0.875257200708207
ENSG00000196792	STRN3	0.2	0.544776172936988
ENSG00000196793	ZNF239	-0.1	0.871132991757954
ENSG00000196810	CTBP1-DT	0.1	0.909623838815279
ENSG00000196814	MVB12B	-0.2	0.577275264378176
ENSG00000196821	ILRUN	-0.2	0.359748413426586
ENSG00000196839	ADA	-0.3	0.0693047755922506
ENSG00000196843	ARID5A	-0.1	0.739121967648492
ENSG00000196850	PPTC7	-0.4	0.0712477401281176
ENSG00000196859	KRT39	-0.2	0.795565923472268
ENSG00000196865	NHLRC2	0.1	0.887437784184044
ENSG00000196867	ZFP28	0.1	0.760678509548015
ENSG00000196872	CRACDL	0.2	0.648584607065613
ENSG00000196873	CBWD3	-0.2	0.648146084135604
ENSG00000196878	LAMB3	0.2	0.19386959327476
ENSG00000196911	KPNA5	0.2	0.580310462095354
ENSG00000196912	ANKRD36B	0.1	0.893796115342349
ENSG00000196914	ARHGEF12	-0.3	0.0383870304129724
ENSG00000196922	ZNF252P	0.1	0.688377361775518
ENSG00000196923	PDLIM7	0.5	7.67961847168299E-4
ENSG00000196924	FLNA	-0.1	0.860629260620194
ENSG00000196937	FAM3C	0.1	0.620392443739213
ENSG00000196943	NOP9	0.1	0.898192846813979
ENSG00000196950	SLC39A10	-0.1	0.611556220544447
ENSG00000196951	SCOC-AS1	0.1	0.928323813206293
ENSG00000196967	ZNF585A	-0.2	0.648584607065613
ENSG00000196972	SMIM10L2B	0.1	0.839912408980263
ENSG00000196976	LAGE3	-0.3	0.086895873018702
ENSG00000196981	WDR5B	0.2	0.720137301133868
ENSG00000196998	WDR45	0.1	0.768650924017227
ENSG00000197013	ZNF429	0.1	0.837848267303082
ENSG00000197016	ZNF470	0.2	0.624997575676113
ENSG00000197020	ZNF100	0.5	0.0870726468352243
ENSG00000197043	ANXA6	0.3	0.0914275792267672
ENSG00000197044	ZNF441	0.3	0.435740522410954
ENSG00000197045	GMFB	0.4	0.0504891891059258
ENSG00000197050	ZNF420	0.1	0.854596216756311
ENSG00000197056	ZMYM1	0.1	0.89040275259064
ENSG00000197061	H4C3	-0.1	0.852138092063066
ENSG00000197062	ZSCAN26	-0.1	0.900590588684444
ENSG00000197070	ARRDC1	0.2	0.180940248259473
ENSG00000197077	KIAA1671	-0.1	0.812670590753066
ENSG00000197083	ZNF300P1	0.5	0.204995599154562
ENSG00000197093	GAL3ST4	-0.2	0.668846996125757
ENSG00000197102	DYNC1H1	-0.1	0.82672825908981
ENSG00000197111	PCBP2	-0.3	0.20756558681601
ENSG00000197119	SLC25A29	-0.2	0.348762080537792
ENSG00000197121	PGAP1	-0.4	0.0713347376379718
ENSG00000197122	SRC	0.2	0.416315582030961
ENSG00000197124	ZNF682	-0.1	0.840694324399426
ENSG00000197128	ZNF772	0.1	0.749351592232616
ENSG00000197136	PCNX3	0.1	0.850259884063513
ENSG00000197142	ACSL5	-0.2	0.668685322818078
ENSG00000197147	LRRC8B	0.4	0.00624488871378432
ENSG00000197150	ABCB8	0.2	0.32588191751709
ENSG00000197157	SND1	0.1	0.562215864246294
ENSG00000197165	SULT1A2	-0.1	0.819505537951598
ENSG00000197170	PSMD12	0.2	0.44892386926139
ENSG00000197180	CH17-340M24.3	-0.2	0.672329570163997
ENSG00000197181	PIWIL2	-0.2	0.744244232575667
ENSG00000197182	MIRLET7BHG	-0.3	0.327736784382019
ENSG00000197191	CYSRT1	0.3	0.411674029420908
ENSG00000197223	C1D	0.1	0.786563757330759
ENSG00000197226	TBC1D9B	-0.1	0.456030842559794
ENSG00000197249	SERPINA1	-0.6	0.0922669329475542
ENSG00000197256	KANK2	-0.5	8.35379646902726E-5
ENSG00000197261	C6orf141	0.1	0.815633736868161
ENSG00000197265	GTF2E2	-0.1	0.825044487078733
ENSG00000197279	ZNF165	0.2	0.714931114707528
ENSG00000197283	SYNGAP1	-0.3	0.611665479187784
ENSG00000197296	FITM2	-0.1	0.807028364439699
ENSG00000197299	BLM	0.3	0.624874234816695
ENSG00000197301	HMGA2-AS1	-0.1	0.83960533964705
ENSG00000197302	ZNF720	0.2	0.364342696105361
ENSG00000197312	DDI2	0.1	0.907361407510402
ENSG00000197321	SVIL	0.3	0.211545059982971
ENSG00000197323	TRIM33	-0.2	0.174952365739265
ENSG00000197329	PELI1	0.4	0.00589702980042447
ENSG00000197345	MRPL21	0.2	0.413640816440176
ENSG00000197355	UAP1L1	-0.3	0.117214364208306
ENSG00000197362	ZNF786	-0.1	0.714253771549562
ENSG00000197363	ZNF517	-0.3	0.576923873131301
ENSG00000197375	SLC22A5	-0.1	0.693751125967054
ENSG00000197385	ZNF860	0.6	0.0970431556720077
ENSG00000197386	HTT	-0.2	0.591430264048327
ENSG00000197410	DCHS2	-0.4	0.364946990092074
ENSG00000197415	VEPH1	0.2	0.772170100817429
ENSG00000197417	SHPK	-0.2	0.590245360707909
ENSG00000197429	IPP	-0.1	0.808032300365521
ENSG00000197442	MAP3K5	-0.6	2.58078444149706E-7
ENSG00000197448	GSTK1	-0.6	3.69054919478738E-6
ENSG00000197457	STMN3	-0.3	0.557974139104979
ENSG00000197461	PDGFA	0.2	0.599195482236846
ENSG00000197467	COL13A1	-0.2	0.767899769216456
ENSG00000197479	PCDHB11	-0.2	0.775733987932211
ENSG00000197496	SLC2A10	0.1	0.542007563500202
ENSG00000197497	ZNF665	-0.2	0.713348292741307
ENSG00000197498	RPF2	0.2	0.411930040960472
ENSG00000197506	SLC28A3	0.9	2.74385745364451E-4
ENSG00000197530	MIB2	-0.1	0.789823094223367
ENSG00000197535	MYO5A	0.2	0.150096561311014
ENSG00000197536	IRF1-AS1	-0.4	0.217084970798224
ENSG00000197548	ATG7	0.1	0.799950206807979
ENSG00000197555	SIPA1L1	0.1	0.650317769107037
ENSG00000197557	TTC30A	0.2	0.47024161202096
ENSG00000197562	RAB40C	-0.1	0.786452528016861
ENSG00000197563	PIGN	0.2	0.38425363485802
ENSG00000197565	COL4A6	0.2	0.507830231700474
ENSG00000197566	ZNF624	-0.1	0.842640055535234
ENSG00000197568	HHLA3	-0.4	0.0865509433350218
ENSG00000197576	HOXA4	-0.1	0.82294503927609
ENSG00000197580	BCO2	-0.5	0.128392638471631
ENSG00000197582	GPX1P1	-0.2	0.518955701850368
ENSG00000197586	ENTPD6	0.1	0.833936401865668
ENSG00000197601	FAR1	0.1	0.714931114707528
ENSG00000197603	CPLANE1	-0.3	0.189153360667511
ENSG00000197608	ZNF841	-0.1	0.840532349428737
ENSG00000197614	MFAP5	0.5	0.130312899107709
ENSG00000197619	ZNF615	-0.1	0.721020346544206
ENSG00000197620	EOLA1	-0.1	0.807373872779537
ENSG00000197622	CDC42SE1	0.3	0.0958084305519356
ENSG00000197632	SERPINB2	2.0	7.02746178407511E-33
ENSG00000197635	DPP4	-1.0	6.48134491484017E-8
ENSG00000197641	SERPINB13	-0.4	0.158859410555467
ENSG00000197646	PDCD1LG2	0.8	4.72150686683365E-5
ENSG00000197647	ZNF433	0.1	0.807028364439699
ENSG00000197696	NMB	0.3	0.117405128023377
ENSG00000197702	PARVA	0.1	0.580803589990699
ENSG00000197712	FAM114A1	0.1	0.608956444852573
ENSG00000197714	ZNF460	0.1	0.814561572620902
ENSG00000197724	PHF2	0.1	0.848347520748535
ENSG00000197728	RPS26	0.1	0.574988592328105
ENSG00000197746	PSAP	-0.6	3.74231107320834E-10
ENSG00000197747	S100A10	0.3	0.0035404330975218
ENSG00000197756	RPL37A	0.2	0.348927993521104
ENSG00000197763	TXNRD3	-0.3	0.206147890500588
ENSG00000197766	CFD	-0.3	0.518681247693914
ENSG00000197771	MCMBP	-0.1	0.809787078765798
ENSG00000197774	EME2	0.3	0.411129686941314
ENSG00000197776	KLHDC1	-0.3	0.590170661340939
ENSG00000197779	ZNF81	-0.1	0.775039573447733
ENSG00000197780	TAF13	0.4	0.206849078708087
ENSG00000197785	ATAD3A	0.1	0.814933726666486
ENSG00000197798	FAM118B	-0.1	0.738661743500552
ENSG00000197808	ZNF461	0.2	0.686597306433201
